adopt_feature,adopt_importance,euth_feature,euth_importance,transfer_feature,transfer_importance
breed_Bullmastiff Mix,0.7918386974599866,breed_Rhod Ridgeback Mix,0.48298522572078734,breed_Vizsla Mix,0.7970734040179038
intake_condition_Sick,0.7913068071981793,breed_Whippet Mix,0.47821364683999956,breed_Toy Poodle,0.794732095284545
breed_Border Terrier/Chihuahua Longhair,0.7904281546870902,color_Blue Merle/Black,0.47668249925878703,breed_Blue Lacy Mix,0.783764675514716
breed_Jack Russell Terrier/Pit Bull,0.7867979499439038,color_Chocolate,0.4764483289919561,color_Blue Tick,0.7834250486393164
intake_condition_Normal,0.7861480312973919,breed_Chihuahua Longhair/Miniature Poodle,0.47229098509166983,breed_Cocker Spaniel Mix,0.782400690549598
breed_American Eskimo/Border Collie,0.7858649644074754,breed_Pit Bull,0.4695261247204368,color_Gray/Silver,0.7822573007652646
breed_Bichon Frise/Miniature Poodle,0.7839693878872905,breed_Bichon Frise,0.46639671342009054,breed_German Shepherd/Pembroke Welsh Corgi,0.7820514730346255
breed_American Foxhound,0.7828096990855695,color_Cream,0.4646783102895394,breed_Boxer/Labrador Retriever,0.7786720934451872
intake_type_Stray,0.782410952933423,breed_Basset Hound,0.4620163720694312,breed_Mastiff/Rottweiler,0.777465377751953
breed_German Shepherd/Pembroke Welsh Corgi,0.7815094939962764,breed_Whippet,0.46150571266312634,color_Tan/Buff,0.7761337625847701
color_Blue Tick/Tan,0.7797924281095071,color_Blue Tick,0.46045605224612457,color_Fawn/Black,0.7690370584120333
breed_Dachshund Wirehair,0.7774782732960522,breed_St. Bernard Smooth Coat Mix,0.45963924042208676,breed_Greyhound/Labrador Retriever,0.767071834740848
breed_Dachshund/Jack Russell Terrier,0.7766938511921797,color_Blue Merle,0.4585799024652246,breed_Patterdale Terr Mix,0.766470169482927
breed_Beagle/Pug,0.7734249162071922,breed_Wire Hair Fox Terrier,0.4566906875845485,breed_Anatol Shepherd/Catahoula,0.764169015786576
breed_Australian Cattle Dog/Australian Shepherd,0.7733942246739104,breed_Belgian Malinois Mix,0.456627871527563,breed_Japanese Chin Mix,0.7583325632319162
breed_Belgian Malinois/Labrador Retriever,0.7709908884887212,breed_Chow Chow/Collie Smooth,0.45464064275281335,breed_Great Dane/Rhod Ridgeback,0.753034447395676
breed_Toy Poodle,0.7668916990198047,breed_German Shepherd/Rottweiler,0.45446142452778315,breed_Irish Wolfhound Mix,0.7497159236406953
breed_Great Dane/Rhod Ridgeback,0.7642616155357086,breed_Doberman Pinsch Mix,0.454416334421013,breed_Havanese Mix,0.7430205200756153
breed_Australian Cattle Dog/Dalmatian,0.7612730666699853,color_Cream/Black,0.45364445201992776,color_Brown Brindle/Tan,0.7420202346108508
color_Brown/Gray,0.7608387864998487,breed_Chihuahua Shorthair/Pomeranian,0.4531146706522219,intake_type_Public Assist,0.7420000279854105
breed_French Bulldog,0.7598164862405171,breed_Australian Cattle Dog/Dachshund,0.4502218868478507,breed_English Shepherd Mix,0.7366030245845305
breed_Blue Lacy,0.7597950823607863,breed_Collie Rough Mix,0.4494142965952171,breed_Anatol Shepherd/Golden Retriever,0.7358779915323311
breed_Norwich Terrier,0.7570058910989534,breed_Catahoula,0.44720008638544395,breed_Chinese Sharpei,0.7351838929442166
color_Tan/Brown Brindle,0.7555652013174545,breed_Cocker Spaniel Mix,0.4429336835537469,breed_Alaskan Husky,0.7338167533409271
color_Red/Gold,0.7520378272013434,breed_American Pit Bull Terrier Mix,0.44239014380897723,breed_Belgian Malinois/Labrador Retriever,0.7327096548169639
color_Silver/Tan,0.7501195412723133,breed_Bulldog Mix,0.4421843786110875,color_Blue Tick/White,0.7297472056907199
breed_Ibizan Hound Mix,0.7484969585208933,breed_Cavalier Span Mix,0.4405969241697363,color_Black/Black,0.7291929055919728
breed_Chihuahua Shorthair/German Shepherd,0.7474585185066486,color_Black/Brown Brindle,0.4400748452066893,color_Blue Tiger,0.7237532522469508
breed_Miniature Pinscher Mix,0.7421562268030095,breed_Border Collie/Labrador Retriever,0.43806595748682514,breed_Catahoula/Great Dane,0.7221119857181336
breed_Border Terrier/Yorkshire Terrier,0.7419635629119476,color_Brown/Black,0.4308785075799044,breed_Golden Retriever/Standard Poodle,0.7216176010201006
breed_Chihuahua Longhair/Dachshund,0.7402321743038898,color_White/Black Brindle,0.42840922126958597,breed_Australian Cattle Dog/Dalmatian,0.7210948762571435
breed_Dachshund/Pit Bull,0.7392059441955745,breed_Dutch Shepherd Mix,0.42613737801104973,color_Yellow/Tan,0.7198665505474141
